#
# Output of MDDF
# Trajectory files and weights:
#  /home/leandro/Drive/Alunos/Ivan/PCCP_revision/6Mnative.dcd - w = 1.0
#
# Density of solvent in simulation box (sites/A^3):      0.02203
# Density of solvent in bulk (estimated) (sites/A^3):      0.04667
# Molar volume of solvent in simulation (cc/mol):     27.34161
# Molar volume of solvent in bulk (estimated) (cc/mol):     12.90442
#
# Number of atoms solute: 46187
# Number of atoms of the solvent: 37
#
#
# Average and standard deviation of bulk-gmd:      0.48457 +/-      0.10334
#
# Average and standard deviation of bulk-gmd:      0.48457 +/-      0.10334
#
# COLUMNS CORRESPOND TO: 
#       1  Minimum distance to solute (dmin)
#       2  GMD distribution (md count normalized by md count of random-solute distribution)
#       3  Kirwood-Buff integral (cc/mol) computed [(1/bulkdensity)*(col(6)-col(7))].
#       4  Minimum distance site count for each dmin.
#       5  Minimum distance site count for each dmin for random solute distribution.
#       6  Cumulative number of molecules within dmin in the simulation.
#       7  Cumulative number of molecules within dmin for random solute distribution.
#       8  Volume of the shell of distance dmin and width binstep.
#
#   1-DISTANCE         2-GMD      3-KB INT    4-MD COUNT  5-COUNT RAND      6-SUM MD    7-SUM RAND   8-SHELL VOL
   3.3300300     0.8485303  -2.29903e+04     5.0950000    48.0045000     5.0950000    48.0045000   514.0714392
   3.3500299     0.8948471  -2.30065e+04     5.3400000    55.9675000     5.3400000    55.9675000   532.8278616
   3.3700297     0.9001500  -2.30220e+04     5.4000000    51.9990000     5.4000000    51.9990000   525.9153120
   3.3900295     0.9375000  -2.30316e+04     5.5650000    61.9360000     5.5650000    61.9360000   490.8549134
   3.4100293     0.8994753  -2.30472e+04     5.4000000    55.0035000     5.4000000    55.0035000   596.5116906
   3.4300292     0.8449750  -2.30709e+04     4.9900000    63.9055000     4.9900000    63.9055000   580.3222671
   3.4500290     0.8481701  -2.30947e+04     5.1450000    60.0660000     5.1450000    60.0660000   624.5822017
   3.4700288     0.8719461  -2.31144e+04     5.1750000    67.9350000     5.1750000    67.9350000   576.1952555
   3.4900287     0.8581167  -2.31359e+04     5.0350000    60.8675000     5.0350000    60.8675000   551.2401665
   3.5100285     0.8341667  -2.31616e+04     5.0050000    67.0000000     5.0050000    67.0000000   636.4928487
   3.5300283     0.8709348  -2.31812e+04     5.1150000    54.8730000     5.1150000    54.8730000   520.4159133
   3.5500282     0.8152265  -2.32096e+04     4.8400000    69.9370000     4.8400000    69.9370000   573.5704097
   3.5700280     0.9004300  -2.32249e+04     5.3400000    56.9305000     5.3400000    56.9305000   537.4901848
   3.5900279     0.8433836  -2.32490e+04     5.0350000    65.9700000     5.0350000    65.9700000   576.0775170
   3.6100277     0.8823030  -2.32670e+04     5.1950000    62.8880000     5.1950000    62.8880000   545.6766699
   3.6300275     0.8542170  -2.32896e+04     5.1300000    66.0055000     5.1300000    66.0055000   529.3701163
   3.6500274     0.7532251  -2.33279e+04     4.5250000    56.0075000     4.5250000    56.0075000   528.9768203
   3.6700272     0.8838895  -2.33458e+04     5.2450000    57.9340000     5.2450000    57.9340000   501.7012660
   3.6900271     0.8663618  -2.33662e+04     5.1150000    76.9040000     5.1150000    76.9040000   529.7830443
   3.7100270     0.8532423  -2.33890e+04     5.1250000    60.0065000     5.1250000    60.0065000   584.1625382
   3.7300268     0.8922587  -2.34056e+04     5.3250000    57.9680000     5.3250000    57.9680000   494.5942319
   3.7500267     0.8796414  -2.34240e+04     5.2000000    61.9115000     5.2000000    61.9115000   525.7274333
   3.7700265     0.8175890  -2.34522e+04     4.8900000    48.9810000     4.8900000    48.9810000   534.4920924
   3.7900264     0.8691342  -2.34727e+04     5.2600000    56.0520000     5.2600000    56.0520000   552.9413387
   3.8100262     0.8382887  -2.34980e+04     5.0750000    65.0540000     5.0750000    65.0540000   537.6399525
   3.8300261     0.8100559  -2.35270e+04     4.7850000    51.9070000     4.7850000    51.9070000   560.1638122
   3.8500260     0.8745791  -2.35463e+04     5.1950000    64.9400000     5.1950000    64.9400000   558.5698384
   3.8700258     0.8566375  -2.35683e+04     5.0850000    53.9360000     5.0850000    53.9360000   520.5179326
   3.8900257     0.8375613  -2.35935e+04     5.0350000    56.0115000     5.0350000    56.0115000   571.8821981
   3.9100256     0.9023756  -2.36086e+04     5.3750000    54.9565000     5.3750000    54.9565000   474.9849576
   3.9300254     0.8757909  -2.36279e+04     5.2600000    77.0060000     5.2600000    77.0060000   558.4174626
   3.9500253     0.8411525  -2.36526e+04     5.0650000    68.0215000     5.0650000    68.0215000   557.3803711
   3.9700252     0.9068772  -2.36669e+04     5.4000000    44.9545000     5.4000000    44.9545000   475.0677364
   3.9900251     0.8521220  -2.36900e+04     5.1400000    67.0320000     5.1400000    67.0320000   622.0259814
   4.0100249     0.8898730  -2.37071e+04     5.3250000    52.9840000     5.3250000    52.9840000   525.7534312
   4.0300248     0.8867325  -2.37246e+04     5.3000000    80.9770000     5.3000000    80.9770000   534.0400444
   4.0500247     0.9207888  -2.37368e+04     5.5100000    60.9840000     5.5100000    60.9840000   539.7260586
   4.0700246     0.8802817  -2.37557e+04     5.3750000    58.1060000     5.3750000    58.1060000   618.7825026
   4.0900244     0.9086329  -2.37698e+04     5.4100000    63.9540000     5.4100000    63.9540000   508.1805624
   4.1100243     0.9220812  -2.37818e+04     5.4850000    66.9485000     5.4850000    66.9485000   549.4175609
   4.1300242     0.8830429  -2.37998e+04     5.2700000    57.9680000     5.2700000    57.9680000   514.8012339
   4.1500241     0.9877593  -2.38017e+04     5.8100000    63.8820000     5.8100000    63.8820000   573.3610280
   4.1700240     0.9168180  -2.38147e+04     5.5550000    61.0590000     5.5550000    61.0590000   528.1823428
   4.1900239     0.9181183  -2.38273e+04     5.4550000    69.9415000     5.4550000    69.9415000   583.1830810
   4.2100238     0.9455421  -2.38358e+04     5.6950000    64.0230000     5.6950000    64.0230000   521.6739423
   4.2300236     0.9591312  -2.38422e+04     5.7850000    64.0315000     5.7850000    64.0315000   540.5513447
   4.2500235     0.9667115  -2.38473e+04     5.7500000    77.9480000     5.7500000    77.9480000   544.6744202
   4.2700234     0.9905935  -2.38487e+04     5.9500000    60.0065000     5.9500000    60.0065000   584.9936590
   4.2900233     0.9617450  -2.38547e+04     5.8200000    53.0515000     5.8200000    53.0515000   542.4060765
